https://www.nytimes.com/2017/02/15/science/broad-institute-harvard-mit-gene-editing-patent.html,85640,111,text/html
https://www.nytimes.com/2017/02/08/science/lava-fire-hose-hawaii.html,80418,109,text/html
https://www.nytimes.com/column/out-there,112129,124,text/html
https://www.nytimes.com/2017/02/09/science/penumbral-lunar-eclipse-friday-comet-45p.html,75739,108,text/html
https://www.nytimes.com/2017/02/11/science/peter-mansfield-dead-nobel-prize-magnetic-resonance-imaging.html,77399,101,text/html
https://www.nytimes.com/2017/02/14/technology/intel-drops-its-sponsorship-of-science-fairs-prompting-an-identity-crisis.html,83565,110,text/html
https://www.nytimes.com/2017/02/10/nyregion/dna-familial-searching-police-new-york.html,80336,105,text/html
https://www.nytimes.com/2017/02/14/magazine/is-the-anthropocene-era-a-condemnation-of-human-interference-or-a-call-for-more.html,79424,99,text/html
https://www.nytimes.com/2017/02/15/world/asia/india-satellites-rocket.html,79099,112,text/html
https://www.nytimes.com/column/sciencetake,110049,124,text/html
https://www.nytimes.com/2017/02/17/world/asia/north-korea-nuclear-threat.html,62997,101,text/html
https://www.nytimes.com/section/science/space,163685,167,text/html
https://www.nytimes.com/2017/02/13/science/cambodia-karsts-plants.html,111274,112,text/html
https://www.nytimes.com/2017/02/17/dining/barcelona-enigma-adria-el-bulli.html?ref=dining,77347,99,text/html
https://www.nytimes.com/2017/02/09/magazine/table-for-two-no-waiting.html?ref=dining,77029,104,text/html
https://www.nytimes.com/by/sopan-deb,114985,124,text/html
https://www.nytimes.com/section/arts,137596,153,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/tribeca/homes-for-sale,441210,168,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/boerum-hill/homes-for-sale,385430,166,text/html
https://www.nytimes.com/2017/02/16/realestate/from-perth-to-the-upper-east-side.html?rediscover=desktop&remoduleid=495&remoduletype=article,103319,111,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/carroll-gardens/homes-for-sale,377746,167,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/west-village/homes-for-sale,396444,166,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bushwick/homes-for-sale,384357,163,text/html
https://www.nytimes.com/2016/12/16/realestate/where-does-buying-pay-off-first.html?rediscover=desktop&remoduleid=490&remoduletype=article,111318,109,text/html
http://www.nytimes.com/real-estate/homes-for-sale/?datePosted=Past%2B7%2BDays&locations%5B%5D=upper-west-side-new-york-ny-usa&openHouse=This%2Bweekend&p=1&rediscover=desktop&remoduleid=571&remoduletype=neighborhood&sortBy=dateposted-desc,119414,108,text/html
https://www.nytimes.com/2017/01/06/realestate/homes-for-sale-in-central-harlem-west-village-and-brooklyn-heights.html?rediscover=desktop&remoduleid=490&remoduletype=article,255693,100,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bedford-stuyvesant/homes-for-sale,405541,168,text/html
http://www.nytimes.com/real-estate/usa/nj/weehawken/homes-for-sale,424287,161,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/gramercy-park/homes-for-sale,392869,168,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale,399056,173,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/east-village/homes-for-sale,389862,171,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/harlem/homes-for-sale,390624,167,text/html
https://www.nytimes.com/2016/10/30/realestate/the-east-village-for-dog-and-owner.html?rediscover=desktop&remoduleid=495&remoduletype=article,94601,105,text/html
https://www.nytimes.com/2016/11/20/realestate/homes-for-sale-in-croton-on-hudson-new-york-and-new-canaan-connecticut.html?rediscover=desktop&remoduleid=490&remoduletype=article,255723,99,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/greenwich-village/homes-for-sale,380493,169,text/html
http://www.nytimes.com/real-estate/guide/brooklyn/williamsburg?rediscover=desktop&remoduleid=571&remoduletype=neighborhood,26346,25,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield/homes-for-sale,282132,134,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale,388384,169,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale,133168,107,text/html
https://www.nytimes.com/2017/02/03/realestate/a-move-to-the-west-village-for-a-good-school.html?rediscover=desktop&remoduleid=707&remoduletype=article,101994,112,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale,403719,168,text/html
https://www.nytimes.com/2016/12/16/realestate/homes-for-sale-in-armonk-new-york-and-redding-connecticut.html?rediscover=desktop&remoduleid=490&remoduletype=article,197421,98,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/clinton-hill/homes-for-sale,405195,167,text/html
https://www.nytimes.com/column/renters,84359,107,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/greenwood-heights/homes-for-sale,385973,167,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lincoln-square/homes-for-sale,384380,168,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/kensington/homes-for-sale/715-ocean-parkway/10922-dp1701304?rediscover=desktop&remoduleid=726&remoduletype=listing,72884,121,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/flatiron/homes-for-sale,391199,166,text/html
https://www.nytimes.com/2016/12/30/realestate/does-it-pay-to-buy-a-house-in-the-suburbs.html?rediscover=desktop&remoduleid=499&remoduletype=article,94120,112,text/html
https://www.nytimes.com/2016/12/15/realestate/the-upper-east-side-when-location-isnt-everything.html?rediscover=desktop&remoduleid=495&remoduletype=article,103786,119,text/html
https://www.nytimes.com/2017/02/04/realestate/the-risks-of-children-using-common-areas-as-play-spaces.html?rediscover=desktop&remoduleid=499&remoduletype=article,94262,108,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale,365762,166,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale,385598,171,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale,407754,162,text/html
https://www.nytimes.com/2016/11/13/realestate/homes-that-sold-for-1-5-million-and-up.html?rediscover=desktop&remoduleid=490&remoduletype=article,96844,111,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale,431219,166,text/html
https://www.nytimes.com/2017/01/28/realestate/a-new-building-blocks-a-window-now-what.html?rediscover=desktop&remoduleid=499&remoduletype=article,91966,108,text/html
https://www.nytimes.com/2017/01/06/realestate/decembers-most-viewed-properties.html?rediscover=desktop&remoduleid=490&remoduletype=article,104568,107,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale,429566,160,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale,373803,167,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/east-harlem/homes-for-sale,373247,165,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/sutton-place/homes-for-sale,381656,169,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/homes-for-sale,373494,172,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brighton-beach/homes-for-sale,359837,159,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/sunset-park/homes-for-sale,340561,167,text/html
http://www.nytimes.com/real-estate/usa/ny/queens/homes-for-sale,394796,173,text/html
http://www.nytimes.com/real-estate/usa/nj/fairview/homes-for-sale,129111,107,text/html
https://www.nytimes.com/2017/02/16/fashion/marc-jacobs-new-york-fashion-week-review.html,83619,122,text/html
https://www.nytimes.com/2017/02/17/fashion/big-jackets-new-york-fashion-week.html,147277,117,text/html
https://www.nytimes.com/section/t-magazine/art,155657,156,text/html
https://www.nytimes.com/section/t-magazine/fashion,157381,156,text/html
https://www.nytimes.com/interactive/2017/02/15/fashion/5-accessory-trends-to-try-berets-bags-sunglasses.html,73085,31,text/html
